	HSA:10002	HSA:10008	HSA:100134444	HSA:10021	HSA:10057	HSA:10058	HSA:10060	HSA:10062	HSA:10089	HSA:10110	HSA:10155	HSA:10161	HSA:1017	HSA:1018	HSA:10188	HSA:1019	HSA:1020	HSA:10203	HSA:1021	HSA:1022	HSA:10242	HSA:1025	HSA:10257	HSA:10266	HSA:10267	HSA:10268	HSA:10290	HSA:10295	HSA:10298	HSA:10316	HSA:10347	HSA:10349	HSA:10350	HSA:10351	HSA:10368	HSA:10369	HSA:1038	HSA:1039	HSA:10420	HSA:10461	HSA:10595	HSA:10645	HSA:10663	HSA:10692	HSA:10733	HSA:10746	HSA:10769	HSA:10783	HSA:1080	HSA:10800	HSA:10803	HSA:10864	HSA:10886	HSA:10887	HSA:10888	HSA:10913	HSA:10922	HSA:10936	HSA:11019	HSA:11035	HSA:11040	HSA:11113	HSA:11182	HSA:11183	HSA:11184	HSA:11194	HSA:11213	HSA:11245	HSA:11250	HSA:11255	HSA:1128	HSA:11280	HSA:112858	HSA:1129	HSA:1131	HSA:1132	HSA:113235	HSA:11329	HSA:1133	HSA:1134	HSA:1135	HSA:1136	HSA:1137	HSA:1138	HSA:1139	HSA:1140	HSA:1141	HSA:114134	HSA:1142	HSA:1143	HSA:1144	HSA:1145	HSA:1146	HSA:114780	HSA:114783	HSA:115330	HSA:115650	HSA:116085	HSA:116379	HSA:116443	HSA:116444	HSA:116511	HSA:116512	HSA:116534	HSA:116535	HSA:117	HSA:117144	HSA:117155	HSA:117247	HSA:1179	HSA:1180	HSA:1181	HSA:118442	HSA:1185	HSA:1186	HSA:1187	HSA:1188	HSA:1192	HSA:1193	HSA:1207	HSA:120892	HSA:121601	HSA:122042	HSA:1230	HSA:1232	HSA:1233	HSA:1234	HSA:1235	HSA:1236	HSA:1237	HSA:1240	HSA:124274	HSA:1244	HSA:124935	HSA:1258	HSA:1259	HSA:1260	HSA:1261	HSA:1262	HSA:1263	HSA:1268	HSA:1269	HSA:1271	HSA:127933	HSA:128674	HSA:130399	HSA:131096	HSA:1311	HSA:132014	HSA:1326	HSA:134	HSA:134391	HSA:135	HSA:136	HSA:1394	HSA:1395	HSA:139728	HSA:139760	HSA:140	HSA:140609	HSA:140803	HSA:140901	HSA:1436	HSA:1438	HSA:1439	HSA:1441	HSA:1445	HSA:1453	HSA:1454	HSA:146	HSA:147	HSA:148	HSA:149233	HSA:149420	HSA:150	HSA:150000	HSA:150094	HSA:151	HSA:151306	HSA:151473	HSA:152	HSA:152110	HSA:1524	HSA:153	HSA:154	HSA:154091	HSA:154664	HSA:155	HSA:155184	HSA:162514	HSA:162515	HSA:163702	HSA:165140	HSA:165829	HSA:168507	HSA:169522	HSA:170850	HSA:1760	HSA:1812	HSA:1813	HSA:1814	HSA:1815	HSA:1816	HSA:185	HSA:186	HSA:187	HSA:19	HSA:190	HSA:1901	HSA:1902	HSA:1903	HSA:1909	HSA:1910	HSA:1951	HSA:1952	HSA:1956	HSA:196527	HSA:1969	HSA:197259	HSA:20	HSA:201232	HSA:203447	HSA:203859	HSA:2041	HSA:2042	HSA:2043	HSA:2044	HSA:2045	HSA:2046	HSA:2047	HSA:2048	HSA:2049	HSA:2050	HSA:2051	HSA:2057	HSA:2063	HSA:2064	HSA:2065	HSA:2066	HSA:2081	HSA:21	HSA:2149	HSA:215	HSA:2150	HSA:2151	HSA:2185	HSA:219931	HSA:22	HSA:220963	HSA:221391	HSA:222545	HSA:2241	HSA:2242	HSA:225	HSA:225689	HSA:2260	HSA:2261	HSA:2263	HSA:2264	HSA:2268	HSA:22853	HSA:22858	HSA:22866	HSA:22953	HSA:23043	HSA:23049	HSA:23178	HSA:2321	HSA:2322	HSA:23235	HSA:2324	HSA:23387	HSA:23415	HSA:23416	HSA:23432	HSA:23456	HSA:23457	HSA:23460	HSA:23461	HSA:23476	HSA:23495	HSA:23539	HSA:23566	HSA:2357	HSA:23596	HSA:23620	HSA:23678	HSA:23704	HSA:23765	HSA:238	HSA:24	HSA:2444	HSA:2475	HSA:2492	HSA:2494	HSA:25	HSA:2516	HSA:2534	HSA:2535	HSA:2542	HSA:255231	HSA:255239	HSA:2563	HSA:2564	HSA:256471	HSA:2568	HSA:257062	HSA:2580	HSA:2587	HSA:25932	HSA:25989	HSA:26154	HSA:26251	HSA:26353	HSA:2642	HSA:2649	HSA:26503	HSA:26576	HSA:269	HSA:2690	HSA:2692	HSA:2693	HSA:2696	HSA:26996	HSA:27	HSA:27012	HSA:27039	HSA:27091	HSA:27092	HSA:27094	HSA:27102	HSA:27133	HSA:27197	HSA:27199	HSA:27201	HSA:27239	HSA:27242	HSA:27345	HSA:2740	HSA:2741	HSA:2742	HSA:2743	HSA:2798	HSA:2825	HSA:2826	HSA:282679	HSA:2827	HSA:2828	HSA:2829	HSA:2830	HSA:2831	HSA:2832	HSA:2833	HSA:2834	HSA:283455	HSA:2835	HSA:2837	HSA:2838	HSA:2840	HSA:284086	HSA:2841	HSA:2842	HSA:2843	HSA:2844	HSA:2845	HSA:2846	HSA:284656	HSA:2847	HSA:2848	HSA:2849	HSA:2850	HSA:285220	HSA:2853	HSA:2854	HSA:2856	HSA:285601	HSA:2857	HSA:2859	HSA:2861	HSA:2862	HSA:2863	HSA:2864	HSA:2865	HSA:286530	HSA:2867	HSA:2890	HSA:2891	HSA:2892	HSA:2893	HSA:2894	HSA:2895	HSA:2897	HSA:2898	HSA:2899	HSA:2900	HSA:2901	HSA:29015	HSA:2902	HSA:2903	HSA:2904	HSA:2905	HSA:2906	HSA:2908	HSA:2911	HSA:29110	HSA:2914	HSA:2915	HSA:2925	HSA:2931	HSA:2932	HSA:2984	HSA:29850	HSA:2986	HSA:29904	HSA:29909	HSA:29933	HSA:29988	HSA:3055	HSA:3061	HSA:3062	HSA:30811	HSA:30849	HSA:3098	HSA:3164	HSA:3269	HSA:3274	HSA:3359	HSA:3360	HSA:3362	HSA:3363	HSA:338440	HSA:338567	HSA:339403	HSA:340273	HSA:342372	HSA:343	HSA:343450	HSA:344561	HSA:344758	HSA:3454	HSA:3455	HSA:3459	HSA:3460	HSA:347732	HSA:3480	HSA:348980	HSA:350383	HSA:353174	HSA:353345	HSA:3551	HSA:3554	HSA:3556	HSA:3559	HSA:3560	HSA:3561	HSA:3563	HSA:3566	HSA:3568	HSA:3570	HSA:3572	HSA:3575	HSA:3577	HSA:3579	HSA:358	HSA:3581	HSA:3587	HSA:3588	HSA:359	HSA:3590	HSA:3594	HSA:3595	HSA:3597	HSA:3598	HSA:360	HSA:3601	HSA:3604	HSA:361	HSA:3611	HSA:362	HSA:363	HSA:364	HSA:3643	HSA:3645	HSA:3654	HSA:3656	HSA:366	HSA:368	HSA:369	HSA:3702	HSA:3708	HSA:3709	HSA:3710	HSA:3716	HSA:3717	HSA:3718	HSA:3736	HSA:3737	HSA:3738	HSA:3739	HSA:3741	HSA:3742	HSA:3743	HSA:3744	HSA:3745	HSA:3746	HSA:3747	HSA:3748	HSA:3749	HSA:3750	HSA:3751	HSA:3752	HSA:3753	HSA:3754	HSA:3755	HSA:3756	HSA:3757	HSA:3758	HSA:3759	HSA:3760	HSA:3761	HSA:3762	HSA:3763	HSA:3764	HSA:3765	HSA:3766	HSA:3767	HSA:3768	HSA:3769	HSA:3770	HSA:3772	HSA:3773	HSA:3775	HSA:3776	HSA:3777	HSA:3778	HSA:3779	HSA:3780	HSA:3781	HSA:3782	HSA:3783	HSA:3784	HSA:3785	HSA:3786	HSA:3787	HSA:3788	HSA:378807	HSA:3790	HSA:3791	HSA:3815	HSA:386746	HSA:387129	HSA:387509	HSA:387700	HSA:389840	HSA:390212	HSA:3932	HSA:3953	HSA:3973	HSA:3977	HSA:3984	HSA:3985	HSA:40	HSA:4058	HSA:4067	HSA:41	HSA:4117	HSA:4118	HSA:4142	HSA:4145	HSA:415116	HSA:4157	HSA:4158	HSA:4159	HSA:4160	HSA:4161	HSA:4214	HSA:4215	HSA:4216	HSA:4217	HSA:4233	HSA:4293	HSA:4294	HSA:4296	HSA:4308	HSA:4342	HSA:4363	HSA:440044	HSA:440275	HSA:441509	HSA:4482	HSA:4486	HSA:4543	HSA:4544	HSA:4593	HSA:4638	HSA:472	HSA:4751	HSA:4752	HSA:4804	HSA:4829	HSA:4886	HSA:4887	HSA:4888	HSA:4889	HSA:4914	HSA:4915	HSA:4916	HSA:4919	HSA:4920	HSA:4921	HSA:4923	HSA:4929	HSA:4982	HSA:4985	HSA:4986	HSA:4987	HSA:4988	HSA:5002	HSA:5021	HSA:5023	HSA:5024	HSA:5025	HSA:5026	HSA:5027	HSA:5028	HSA:5029	HSA:5030	HSA:5031	HSA:5032	HSA:5058	HSA:50615	HSA:5062	HSA:5063	HSA:50636	HSA:50801	HSA:51086	HSA:51135	HSA:5127	HSA:5128	HSA:51289	HSA:5129	HSA:51305	HSA:51310	HSA:51393	HSA:51411	HSA:5156	HSA:5159	HSA:51592	HSA:5163	HSA:5170	HSA:51701	HSA:51704	HSA:51802	HSA:5218	HSA:5243	HSA:5244	HSA:5260	HSA:5292	HSA:5304	HSA:5310	HSA:5311	HSA:53373	HSA:5339	HSA:53405	HSA:5347	HSA:53637	HSA:53829	HSA:53831	HSA:53832	HSA:53833	HSA:53836	HSA:54101	HSA:54102	HSA:54112	HSA:54207	HSA:54329	HSA:545	HSA:54714	HSA:54756	HSA:54795	HSA:54822	HSA:54861	HSA:54899	HSA:54986	HSA:55107	HSA:55129	HSA:552	HSA:55283	HSA:553	HSA:55356	HSA:55359	HSA:55366	HSA:554	HSA:55437	HSA:55503	HSA:55504	HSA:55507	HSA:55515	HSA:55540	HSA:55584	HSA:55589	HSA:5562	HSA:55681	HSA:5578	HSA:55781	HSA:5579	HSA:55799	HSA:558	HSA:5580	HSA:55800	HSA:5581	HSA:5582	HSA:5583	HSA:5584	HSA:55867	HSA:55872	HSA:55879	HSA:5588	HSA:55890	HSA:5590	HSA:5591	HSA:5592	HSA:5593	HSA:5598	HSA:5604	HSA:5605	HSA:5606	HSA:5607	HSA:5608	HSA:5609	HSA:5610	HSA:5613	HSA:56164	HSA:5618	HSA:56288	HSA:56302	HSA:56413	HSA:56479	HSA:56606	HSA:56659	HSA:56660	HSA:56670	HSA:56923	HSA:56924	HSA:57053	HSA:57101	HSA:57105	HSA:57113	HSA:57121	HSA:57147	HSA:57192	HSA:5724	HSA:5729	HSA:5731	HSA:5732	HSA:5733	HSA:5734	HSA:5737	HSA:5739	HSA:57410	HSA:5745	HSA:5747	HSA:57512	HSA:5753	HSA:5754	HSA:57582	HSA:57657	HSA:57719	HSA:57761	HSA:578	HSA:57828	HSA:57864	HSA:5825	HSA:5826	HSA:5871	HSA:5894	HSA:58985	HSA:59283	HSA:59284	HSA:59285	HSA:59307	HSA:59340	HSA:59341	HSA:59350	HSA:59352	HSA:5956	HSA:5979	HSA:5995	HSA:6010	HSA:60401	HSA:6041	HSA:6046	HSA:60598	HSA:608	HSA:6093	HSA:6098	HSA:610	HSA:611	HSA:613	HSA:623	HSA:624	HSA:6259	HSA:6261	HSA:6262	HSA:6263	HSA:63027	HSA:6323	HSA:6324	HSA:6326	HSA:6327	HSA:6328	HSA:6329	HSA:6330	HSA:6331	HSA:6332	HSA:6334	HSA:6335	HSA:6336	HSA:6337	HSA:6338	HSA:6339	HSA:6340	HSA:6344	HSA:63910	HSA:63982	HSA:640	HSA:64106	HSA:64137	HSA:6416	HSA:64240	HSA:64241	HSA:643	HSA:6446	HSA:64582	HSA:64805	HSA:65018	HSA:65061	HSA:6513	HSA:6514	HSA:6515	HSA:6517	HSA:6518	HSA:6566	HSA:6567	HSA:657	HSA:6572	HSA:658	HSA:6580	HSA:6581	HSA:6582	HSA:659	HSA:65975	HSA:660	HSA:66035	HSA:6608	HSA:6714	HSA:6725	HSA:673	HSA:6732	HSA:6733	HSA:6751	HSA:6752	HSA:6753	HSA:6754	HSA:6755	HSA:676	HSA:6788	HSA:6789	HSA:6790	HSA:6793	HSA:6794	HSA:6795	HSA:680	HSA:6833	HSA:6850	HSA:6865	HSA:6869	HSA:6870	HSA:6872	HSA:6885	HSA:6915	HSA:695	HSA:699	HSA:7006	HSA:701	HSA:7010	HSA:7016	HSA:7025	HSA:7026	HSA:7046	HSA:7048	HSA:7075	HSA:7101	HSA:7132	HSA:7133	HSA:7181	HSA:7182	HSA:719	HSA:7201	HSA:7204	HSA:7220	HSA:7221	HSA:7222	HSA:7223	HSA:7224	HSA:7225	HSA:7226	HSA:7253	HSA:7272	HSA:7273	HSA:728	HSA:729230	HSA:7293	HSA:7294	HSA:7297	HSA:7301	HSA:7376	HSA:7433	HSA:7434	HSA:7442	HSA:7465	HSA:7525	HSA:7535	HSA:773	HSA:774	HSA:775	HSA:776	HSA:777	HSA:778	HSA:7786	HSA:779	HSA:780	HSA:781	HSA:782	HSA:783	HSA:784	HSA:785	HSA:7850	HSA:7852	HSA:786	HSA:7867	HSA:7881	HSA:79012	HSA:79054	HSA:79705	HSA:7976	HSA:79820	HSA:79834	HSA:79858	HSA:799	HSA:8001	HSA:80036	HSA:80045	HSA:80122	HSA:8019	HSA:8050	HSA:80834	HSA:80835	HSA:81031	HSA:81033	HSA:8111	HSA:814	HSA:81491	HSA:8295	HSA:8317	HSA:8322	HSA:8323	HSA:83550	HSA:83732	HSA:83756	HSA:83795	HSA:83903	HSA:83931	HSA:84033	HSA:8408	HSA:84254	HSA:84255	HSA:8431	HSA:84539	HSA:846	HSA:84634	HSA:84636	HSA:8477	HSA:84818	HSA:8484	HSA:8491	HSA:84925	HSA:84930	HSA:8501	HSA:8514	HSA:8517	HSA:85320	HSA:8536	HSA:85413	HSA:85443	HSA:8549	HSA:8550	HSA:85569	HSA:8558	HSA:8573	HSA:8576	HSA:8645	HSA:8647	HSA:8698	HSA:8711	HSA:8714	HSA:8718	HSA:8737	HSA:8764	HSA:8767	HSA:8771	HSA:8780	HSA:8784	HSA:8792	HSA:8805	HSA:8807	HSA:8808	HSA:8809	HSA:8811	HSA:8844	HSA:8856	HSA:8859	HSA:886	HSA:887	HSA:8899	HSA:8911	HSA:8912	HSA:8913	HSA:8973	HSA:89822	HSA:89845	HSA:89872	HSA:8989	HSA:8997	HSA:90	HSA:9002	HSA:90134	HSA:9020	HSA:9022	HSA:9033	HSA:9034	HSA:9052	HSA:9064	HSA:91	HSA:9120	HSA:9121	HSA:9122	HSA:9123	HSA:9127	HSA:9132	HSA:91461	HSA:9170	HSA:9173	HSA:9175	HSA:91754	HSA:9180	HSA:9194	HSA:9196	HSA:92	HSA:9212	HSA:92335	HSA:9248	HSA:9254	HSA:9261	HSA:9289	HSA:9290	HSA:9293	HSA:9294	HSA:93	HSA:93107	HSA:9311	HSA:9312	HSA:9340	HSA:9356	HSA:93589	HSA:93627	HSA:9376	HSA:9389	HSA:9390	HSA:94	HSA:94160	HSA:94233	HSA:9424	HSA:9429	HSA:943	HSA:9448	HSA:9451	HSA:9475	HSA:9572	HSA:9619	HSA:9620	HSA:9625	HSA:9635	HSA:9641	HSA:9706	HSA:9748	HSA:983	HSA:9833	HSA:9934	HSA:9943	HSA:9971	HSA:9975	HSA:9992	HSA:1241	HSA:1432	HSA:207	HSA:2099	HSA:2100	HSA:22802	HSA:2550	HSA:2554	HSA:2560	HSA:2565	HSA:2912	HSA:3350	HSA:3356	HSA:3361	HSA:367	HSA:5241	HSA:5465	HSA:5467	HSA:5468	HSA:5599	HSA:5914	HSA:5915	HSA:5916	HSA:6256	HSA:6257	HSA:6258	HSA:7067	HSA:7068	HSA:7421
HSA:10002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSA:10008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
