drugName	3-Hydroxy-3-methylglutaryl-CoA lyase deficiency 	3-Phosphoglycerate dehydrogenase (3-PGDH) deficiency	5q- syndrome 	Acetobacter infection 	Achromobacter xylosoxidans keratitis 	Acquired generalized lipodystrophy	Acquired pure red cell aplasia 	Acrodermatitis enteropathica	Acromegaly 	Acute encephalitis 	Acute heart failure 	Acute lymphoblastic leukemia (ALL) (precursor B lymphoblastic leukemia/lymphoma) 	Acute lymphoblastic leukemia (ALL) (precursor T lymphoblastic leukemia/lymphoma) 	Acute myeloid leukemia	Acute poliomyelitis 	Adenine phosphoribosyltransferase deficiency 	Adenylosuccinate lyase deficiency 	Adrenal carcinoma 	Adrenoleukodystrophy	Adult onset Still's disease 	Adult T-cell leukemia 	Aerococcus urinae infection 	Aeromonas infection 	Afibrinogenemia 	Aggregatibacter aphrophilus infection 	Agrobacterium radiobacter infection 	Alcohol dependence 	Aldosterone synthase deficiency 	Alexander disease 	Alkaptonuria 	Allergic contact dermatitis 	Allergic purpura 	Allergic rhinitis 	Allograft rejection 	Alpha-1-antitrypsin (A1AT) deficiency 	alpha-Mannosidosis 	Alpha-methylacetoacetic aciduria 	Alternating hemiplegia of childhood 	Alveolar rhabdomyosarcoma 	Alveolar soft part sarcoma 	Alzheimer's disease	Amoebiasis 	Amyotrophic lateral sclerosis	Anaphylaxis 	Anaplastic large-cell lymphoma 	Andersen-Tawil syndrome	Angina pectoris 	Angiosarcoma 	Anisakiasis 	Anthrax 	Antithrombin III deficiency 	Aplastic anemia	Apparent mineralocorticoid excess syndrome 	Argininosuccinic aciduria 	Aromatic L-amino acid decarboxylase (AADC) deficiency 	Arrhythmogenic right ventricular cardiomyopathy	Arteriosclerosis obliterans 	Ascariasis 	Aspartylglucosaminuria	Asthma 	Ataxia with isolated vitamin E deficiency	Atopic dermatitis 	Atransferrinemia 	Autoimmune hemolytic anemia	Avascular necrosis of femoral head 	Babesiosis 	Bacterial endocarditis 	Balantidiasis 	Bartonellosis	Bartter syndrome 	Basal cell carcinoma 	Baylisascariasis 	Behcet Disease 	Beriberi 	Beta-ureidopropionase deficiency 	Biotin-responsive basal ganglia disease	Biotinidase deficiency 	Bipolar disorder 	Bladder cancer 	Blau syndrome 	Blepharitis 	Body Dysmorphic Disorder 	Bordetella bronchiseptica infection 	Bordetella hinzii infection 	Bordetella holmesii infection 	Borreliosis 	Botulism 	Breast cancer 	Brevundimonas infection 	Brucellosis 	Brugada syndrome	Budd-Chiari syndrome 	Buerger's disease 	Burkitt lymphoma 	Cancer of the anal canal 	Candidiasis 	Capnocytophaga canimorsus infection 	Carbamoyl phosphate synthetase I deficiency 	Carbapenem-resistant Enterobacteriaceae (CRE) infection 	Carcinoid 	Castleman disease 	Catecholaminergic polymorphic ventricular tachycardia 	Cerebrotendinous xanthomatosis 	Cervical cancer 	Cervical dystonia 	Chancroid 	Chiari malformation 	Chikungunya fever 	Chilblains 	Chlamydia infection including the following disease: 	Cholangiocarcinoma 	Choriocarcinoma 	Chronic arterial occlusive disease 	Chronic eosinophilic leukemia 	Chronic granulomatous disease including the following four diseases: 	Chronic lymphocytic leukemia	Chronic myeloid leukemia	Chronic thromboembolic pulmonary hypertension 	Citrobacter infection 	Clear cell sarcoma of soft tissue 	Clonorchiasis 	Cluster headache 	Cockayne syndrome 	Coenzyme Q10 deficiency 	Colorectal cancer 	Combined deficiency of factors V and VIII	Combined deficiency of vitamin K-dependent clotting factors	Combined proximal and distal renal tubular acidosis	Congenital adrenal hyperplasia	Congenital bile acid synthesis defect	Congenital hyperthyroidism 	Congenital myasthenic syndrome 	Congenital nephrogenic diabetes insipidus	Congenital nongoitrous hypothyroidism	Congenital sucrase-isomaltase deficiency 	Cortisone reductase deficiency	Coumarin resistance 	Creatine deficiency syndrome 	Crimean-Congo hemorrhagic fever 	Crohn's disease 	Cryopyrin associated periodic syndrome	Cryptococcosis 	Cushing's syndrome 	Cutaneous lupus erythematosus 	Cystic fibrosis	Cysticercosis 	Cystinosis 	Cytomegalovirus infection 	Defects in the degradation of ganglioside 	Defects in the degradation of sphingomyelin 	Defects in the degradation of sulfatide 	Dermatitis herpetiformis 	Dermatophytosis 	Diabetic nephropathy 	Diabetic neuropathy 	Diabetic retinopathy 	Dientamoebiasis 	DiGeorge syndrome 	Dihydrofolate reductase (DHFR) deficiency 	Diphtheria 	Diphyllobothriasis 	Disorders of fatty-acid oxidation 	Disseminated intravascular coagulation	Distal renal tubular acidosis	Dopamine beta-hydroxylase deficiency 	Dracunculiasis 	Dry eye desease 	Endometrial Cancer 	Endometriosis 	Enterobiasis 	Enterovirus infection 	Eosinophilic esophagitis 	Eosinophilic granulomatosis with polyangiitis 	Episodic ataxias 	Erythema nodosum leprosum	Erythropoietic porphyria	Esophageal cancer 	Essential thrombocytosis 	Ethylmalonic encephalopathy	Ewing's sarcoma 	Exanthema subitum 	Excoriation disorder 	Extraskeletal myxoid chondrosarcoma 	Extrinsic allergic alveolitis	Fabry disease 	Factor XI deficiency 	Factor XIII deficiency 	Fallopian tube cancer 	Familial cholestasis 	Familial combined hyperlipidemia	Familial glucocorticoid deficiency	Familial hyperinsulinemic hypoglycemia	Familial Mediterranean fever	Familial or sporadic hemiplegic migraine 	Farber lipogranulomatosis 	Febrile seizures 	Fibromyalgia 	Focal segmental glomerulosclerosis 	Follicular lymphoma 	Foodborne Bacillus cereus intoxication 	Foodborne trematodiasis 	Fucosidosis 	Galactorrhea 	Gallbladder cancer 	Gallbladder disease 	Gas gangrene 	Gastric cancer 	Gastroesophageal reflux disease	Gastrotintestinal stromal tumor 	Gaucher disease 	Generalized anxiety disorder 	Generalized arterial calcification of infancy 	Giant cell tumor of bone 	Giant kidney worm infection 	Giardiasis 	Gitelman syndrome 	Glanders 	Glanzmann thrombasthenia 	Glioma 	Glutaric acidemia 	Glycogen storage diseases	Glycoproteinoses 	GM1 gangliosidosis 	GM2 gangliosidoses 	Gonococcal infections 	Gout 	Graft-versus-host disease 	Graves' disease 	Group A streptococcal pharyngitis 	Guillain-Barre syndrome 	Haemophilus influenzae infection 	Hairy-cell leukemia 	Hand foot and mouth disease 	Hashimoto's thyroiditis 	Helicobacter pylori infection 	Hemochromatosis	Hemophilia 	Hepatic angiosarcoma 	Hepatic encephalopathy 	Hepatic porphyria 	Hepatitis B 	Hepatitis C 	Hepatitis D 	Hepatocellular carcinoma 	Hereditary angioedema 	Hereditary folate malabsorption	Hereditary spastic paraplegia	Hereditary spherocytosis	Herpes simplex infection 	High blood pressure 	Histoplasmosis 	HIV infection 	Hoarding disorder 	Hodgkin lymphoma 	Holocarboxylase synthetase deficiency 	Homocystinuria 	Human echinococcosis 	Human granulocytic anaplasmosis 	Human hookworm infections 	Human monocytic ehrlichiosis 	Huntington's disease	Hydroxykynureninuria 	Hymenolepiasis 	Hyperbilirubinemia 	Hypercholesterolemia 	Hypereosinophilic syndrome 	Hyperkalemic distal renal tubular acidosis	Hyperkalemic periodic paralysis	Hyperlipidemia 	Hyperlipoproteinemia type I 	Hyperlipoproteinemia type III 	Hyperlipoproteinemia type V 	Hyperthyroidism 	Hypertriglyceridemia 	Hypertrophic cardiomyopathy	Hypogonadotropic hypogonadism 	Hypokalemic periodic paralysis	Hypomagnesemia 	Hypophosphatemic rickets 	Ichthyosis vulgaris 	Idiopathic macular hole 	Idiopathic pulmonary fibrosis 	IgA nephropathy 	Immune thrombocytopenia	Inclusion body myositis 	Infantile hemangioma 	Inflammatory bowel disease	Influenza 	Inherited thrombophilia 	Insomnia 	Interleukin 1 receptor antagonist deficiency	Interstitial cystitis	Intestinal fluke infections 	Invasive streptococcal disease 	Irritable bowel syndrome 	Isobutyryl-CoA dehydrogenase (IBD) deficiency 	Isolated follicle-stimulating hormone deficiency	Isovaleric acidemia	Kaposi's sarcoma 	Krabbe disease 	Lambert-Eaton myasthenic syndrome	Landau-Kleffner syndrome 	Langerhans cell histiocytosis 	Large-vessel vasculitis	Laryngeal cancer 	Lassa fever 	LDL Receptor Disorder 	Leber congenital amaurosis	Leber optic atrophy 	Legg-Calve-Perthes Disease 	Leigh syndrome 	Leprosy 	Leptospirosis 	Lesch-Nyhan syndrome 	Lichen planus 	Liddle syndrome 	Lipodystrophy  	Listeriosis 	Liver fluke disease 	Localized Scleroderma 	Loiasis 	Long QT syndrome 	Lupus nephritis 	Lymphangioleiomyomatosis	Lymphangioma 	Lymphatic filariasis 	Lymphogranuloma venereum 	Lymphoplasmacytic lymphoma 	Lysinuric protein intolerance	Lysosomal acid lipase deficiency 	Lysosomal storage diseases 	Lyssavirus infection 	Machado-Joseph disease 	Macrothrombocytopenia 	Macular degeneration 	Macular edema 	Major depressive disorder 	Malaria 	Malignant melanoma 	Malignant paraganglioma 	Malignant pleural mesothelioma 	Mansonelliasis 	Mantle cell lymphoma 	Maple syrup urine disease	Mast-cell leukemia 	Maturity onset diabetes of the young	Mayaro fever 	Measles 	Medullary thyroid cancer 	Medulloblastoma 	MELAS Syndrome 	Melioidosis 	Meniere disease 	Meningioma 	Merkel cell carcinoma 	Metachromatic leukodystrophy	Methylmalonic aciduria	Mevalonate kinase deficiency 	Microscopic polyangiitis 	Microtia hearing impairment and cleft palate	Mitochondrial DNA depletion syndrome	Mitochondrial respiratory chain deficiencies	Mitochondrial trifunctional protein (TFP) deficiency 	Monilethrix 	Monkeypox 	Moraxella catarrhalis infection 	Mosquito-borne viral encephalitis 	Mucopolysaccharidosis	Mucopolysaccharidosis type I	Mucopolysaccharidosis type II	Mucopolysaccharidosis type IV	Mucopolysaccharidosis type VI	Multi-drug-resistant tuberculosis 	Multidrug-resistant Acinetobacter infection 	Multidrug-resistant Pseudomonas aeruginosa infection 	Multiple myeloma 	Multiple sclerosis 	Multiple system atrophy 	Mumps 	Myasthenia gravis 	Mycoplasma pneumonia 	Mycosis fungoides 	Myelodysplastic syndrome 	Myelofibrosis 	Myiasis 	Myotonia congenita 	Myxoid liposarcoma 	N-acetylglutamate synthase (NAGS) deficiency 	Narcolepsy 	Nasopharyngeal cancer 	Neoplastic meningitis 	Nephrogenic syndrome of inappropriate antidiuresis	Nephrotic syndrome 	Neuroblastoma 	Neurodegeneration due to cerebral folate transport deficiency 	Neurofibromatosis type 2 	Neurohypophyseal diabetes insipidus	Neuromyelitis optica 	Neuronal ceroid lipofuscinosis 	Neuropathic pain 	Neutropenic disorders including the following three diseases: 	Niemann-Pick disease (NPD) typeA and B 	Niemann-Pick disease type C	Nocardiosis 	Non-chlamydial non-gonococcal urethritis 	Non-small cell lung cancer 	Nonalcoholic fatty liver disease	O'nyong-nyong fever 	Obsessive-Compulsive and Related Disorder	Obsessive-compulsive disorder	Ochrobactrum anthropi infection 	Onchocerciasis 	Opisthorchiasis 	Oral cancer 	Ornithine transcarbamylase deficiency 	Oropharyngeal cancer 	Orotic aciduria 	Osteoporosis 	Osteosarcoma 	Ovarian cancer 	Paget's disease of bone and related disorders  	Pancreatic cancer 	Pancreatic neuroendocrine tumor 	Panic disorder 	Paracoccus yeei infection 	Paragonimiasis 	Paramyotonia congenita	Parathyroid carcinoma 	Paratyphoid fever 	Parkinson's disease	Parkinsonian syndrome 	Paroxysmal extreme pain disorder	Paroxysmal nocturnal hemoglobinuria	Pasteurellosis 	Patent ductus arteriosus 	Pediatric autoimmune neuropsychiatric disorders associated with streptococcal infection	Pediculosis 	Pellagra 	Pemphigus 	Penicillin-resistant Streptococcus pneumoniae infection 	Penile cancer 	Pentastomiasis 	Peptic ulcer 	Periodic paralysis  	Periodontosis 	Permanent neonatal diabetes mellitus	Phenylketonuria	Phenylobacterium infection 	Phosphoserine aminotransferase (PSAT) deficiency 	Pituitary Dwarfism	Pituitary gigantism 	Pityriasis rubra pilaris 	Plasminogen activator inhibitor type 1 (PAI-1) deficiency 	Pneumococcal disease 	POEMS syndrome 	Polycystic kidney disease 	Polycythemia vera 	Polymyalgia rheumatica 	Polymyositis and dermatomyositis	Postherpetic neuralgia 	Potassium-aggravated myotonias	Precocious puberty 	Primary adrenal insufficiency 	Primary aldosteronism 	Primary biliary cirrhosis	Primary congenital glaucoma	Primary hyperammonemic disorders	Primary open angle glaucoma 	Primary peritoneal carcinoma 	Primary pulmonary hypertension	Progressive myoclonic epilepsy	Propionic acidemia 	Prostate cancer 	Proximal renal tubular acidosis	Pseudohypoparathyroidism 	Pseudomembranous colitis 	Psittacosis 	Psoriasis 	Pulmonary arterial hypertension	Pulmonary surfactant metabolism dysfunction	Pustular psoriasis 	Pyogenic sterile arthritis pyoderma gangrenosum and acne (PAPA) syndrome 	Pyridox(am)ine-5'-phosphate oxidase (PNPO) deficiency 	Pyridoxine-dependent epilepsy	Q fever 	Rabies 	Raynaud syndrome 	Relapsing fever 	Renal anemia 	Renal cell carcinoma 	Respiratory syncytial virus infection 	Restless legs syndrome 	Retinitis pigmentosa	Retinoblastoma 	Rheumatoid arthritis 	Rhodococcus equi infection 	Rift Valley fever 	Rotaviral enteritis 	Rubella 	Salivary gland cancer 	Schistosomiasis 	Schizophrenia 	Scrub typhus 	Seborrheic dermatitis 	Secondary hyperammonemia 	Secondary hyperparathyroidism 	Seronegative arthritis	Shewanella infection 	Short bowel syndrome	Short QT syndrome 	Sick sinus syndrome	Sickle cell anemia	Sitosterolemia 	Sjogren's Syndrome 	Small cell lung cancer 	Smallpox 	Smith-Lemli-Opitz syndrome 	Sparganosis 	Sphingomonas paucimobilis infection 	Spina bifida 	Spinal and bulbar muscular atrophy	Spinocerebellar ataxia	Spinocerebellar Degeneration 	Spotted fever 	Squamous cell carcinoma 	Staphylococcal infection 	Streptococcal infection 	Strongyloidiasis 	Subacute myelo-optico-neuropathy	Subacute thyroiditis 	Succinic semialdehyde dehydrogenase (SSADH) deficiency 	Succinyl CoA:3-oxoacid CoA transferase (SCOT) deficiency 	Synovial sarcoma 	Syphilis 	Systemic lupus erythematosus 	Systemic primary carnitine deficiency 	Systemic sclerosis 	Taenia saginata infection 	Testicular cancer 	Tetanus 	Thalassemia 	Thiamine-responsive megaloblastic anemia	Thiamine pyrophosphokinase deficiency 	Thiopurine S-methyltransferase deficiency	Thyroid cancer 	Thyroid dyshormonogenesis 	Thyrotoxic hypokalemic periodic paralysis	Tick-borne viral encephalitis 	Tinea versicolor 	Tonsillar cancer 	Tourette syndrome 	Toxocariasis 	Trachoma 	Transcobalamin II deficiency 	Transient neonatal diabetes mellitus	Trichomoniasis 	Trichuriasis 	Tsukamurella infections 	Tuberculosis 	Tumor necrosis factor receptor-associated periodic syndrome	Tungiasis 	Type I diabetes mellitus 	Type II diabetes mellitus 	Typhoid fever 	Typhus fever 	Tyrosinemia 	Ulcerative colitis	Uterine leiomyoma 	Vancomycin-resistant enterococci infection 	Vancomycin-resistant Staphylococcal aureus (VRSA) infection 	Varicella 	Vesicoureteral reflux 	Vibrio furnissii infection 	Vibrio vulnificus infection 	Viral myocarditis 	Viral wart 	Vitamin B12 deficiency anaemia 	Vitamin C deficiency 	Vitamin D-dependent rickets 	Vitiligo 	Vogt-Koyanagi-Harada syndrome 	Vulvar cancer 	Wegener's granulomatosis 	Wernicke encephalopathy 	West syndrome 	Whipple's disease 	Wilson disease 	Wiskott-Aldrich syndrome 	Wolff-Parkinson-White (WPW) syndrome 	Xanthoma 	Yellow fever 	Zollinger-Ellison Syndrome
"(alpha-Mannosidosis, AGU, Fucosidosis) Hematopoietic stem cell transplantation"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(BH4-deficient) Sapropterin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(CN2) Phenobarbital	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(Fabry disease) Carbamazepine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(GAMT deficiency and AGAT deficiency) Creatine monohydrate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
