	HSA:285242	HSA:200959	HSA:3775	HSA:7099	HSA:10857	HSA:785	HSA:5293	HSA:5138	HSA:5296	HSA:5352	HSA:2166	HSA:773	HSA:2568	HSA:32	HSA:8566	HSA:6392	HSA:1463	HSA:1105	HSA:3777	HSA:1787	HSA:317	HSA:3613	HSA:7015	HSA:8630	HSA:2563	HSA:8829	HSA:8600	HSA:5264	HSA:2864	HSA:4259	HSA:3551	HSA:5338	HSA:1147	HSA:2941	HSA:10558	HSA:9517	HSA:9122	HSA:9121	HSA:8841	HSA:587	HSA:2906	HSA:9120	HSA:9123	HSA:8974	HSA:1594	HSA:5170	HSA:3783	HSA:6545	HSA:5625	HSA:10465	HSA:8972	HSA:8913	HSA:3786	HSA:3785	HSA:771	HSA:439	HSA:2954	HSA:5565	HSA:11019	HSA:788	HSA:4677	HSA:9836	HSA:116444	HSA:3992	HSA:2182	HSA:8029	HSA:8703	HSA:8702	HSA:8985	HSA:7097	HSA:54600	HSA:5151	HSA:10226	HSA:9194	HSA:3717	HSA:10060	HSA:8398	HSA:27306	HSA:10560	HSA:778	HSA:9313	HSA:10267	HSA:10266	HSA:10268	HSA:8704	HSA:1497	HSA:6327	HSA:2215	HSA:8001	HSA:3161	HSA:8856	HSA:770	HSA:23464	HSA:2880	HSA:8604	HSA:8989	HSA:10840	HSA:9568	HSA:8510	HSA:8435	HSA:9249	HSA:8424	HSA:23541	HSA:8654	HSA:6584	HSA:5152	HSA:23576	HSA:8854	HSA:11212	HSA:11309	HSA:3776	HSA:8912	HSA:4947	HSA:9227	HSA:8622	HSA:9177	HSA:4718	HSA:8647	HSA:10667	HSA:19	HSA:2181	HSA:4772	HSA:23620	HSA:9453	HSA:9131	HSA:9340	HSA:9415	HSA:23564	HSA:51060	HSA:23539	HSA:10841	HSA:125	HSA:126	HSA:216	HSA:2746	HSA:1719	HSA:1727	HSA:2936	HSA:5053	HSA:1356	HSA:2157	HSA:5009	HSA:4860	HSA:3251	HSA:2806	HSA:25	HSA:1956	HSA:2147	HSA:715	HSA:2158	HSA:2159	HSA:5340	HSA:2161	HSA:5328	HSA:5327	HSA:5972	HSA:100	HSA:759	HSA:760	HSA:445	HSA:462	HSA:2	HSA:718	HSA:727	HSA:2353	HSA:4609	HSA:3949	HSA:1950	HSA:7040	HSA:4803	HSA:5020	HSA:5443	HSA:4049	HSA:7124	HSA:3458	HSA:3552	HSA:3553	HSA:3559	HSA:920	HSA:3118	HSA:3119	HSA:1277	HSA:1280	HSA:1281	HSA:7125	HSA:348	HSA:2243	HSA:2244	HSA:2266	HSA:1134	HSA:1401	HSA:712	HSA:713	HSA:714	HSA:2335	HSA:259	HSA:5004	HSA:5196	HSA:7018	HSA:2512	HSA:2495	HSA:632	HSA:2099	HSA:4535	HSA:2160	HSA:4312	HSA:7448	HSA:3156	HSA:847	HSA:5894	HSA:5319	HSA:2629	HSA:5624	HSA:301	HSA:2908	HSA:5621	HSA:4942	HSA:3123	HSA:915	HSA:6285	HSA:7450	HSA:6462	HSA:435	HSA:2064	HSA:4914	HSA:7157	HSA:279	HSA:7298	HSA:1536	HSA:476	HSA:383	HSA:217	HSA:1586	HSA:3690	HSA:3689	HSA:1583	HSA:3567	HSA:5055	HSA:5054	HSA:5582	HSA:292	HSA:5104	HSA:4353	HSA:5095	HSA:5096	HSA:2246	HSA:3569	HSA:3383	HSA:3725	HSA:7123	HSA:3053	HSA:3688	HSA:5579	HSA:3856	HSA:3249	HSA:909	HSA:3643	HSA:3932	HSA:2534	HSA:590	HSA:5925	HSA:5241	HSA:914	HSA:1158	HSA:5836	HSA:5423	HSA:3685	HSA:1392	HSA:4023	HSA:3816	HSA:8513	HSA:7054	HSA:7173	HSA:2876	HSA:7056	HSA:5627	HSA:433	HSA:124	HSA:1436	HSA:1509	HSA:302	HSA:203068	HSA:761	HSA:5644	HSA:1146	HSA:154	HSA:353	HSA:916	HSA:2058	HSA:3320	HSA:7525	HSA:4067	HSA:5979	HSA:6035	HSA:3480	HSA:6010	HSA:1278	HSA:1129	HSA:1132	HSA:1604	HSA:5243	HSA:4306	HSA:440	HSA:1991	HSA:4313	HSA:4314	HSA:2938	HSA:4311	HSA:3674	HSA:4018	HSA:4233	HSA:153	HSA:2249	HSA:3055	HSA:2214	HSA:1576	HSA:1589	HSA:5345	HSA:3562	HSA:2155	HSA:3855	HSA:3570	HSA:3350	HSA:1133	HSA:150	HSA:2247	HSA:1621	HSA:2939	HSA:2950	HSA:4316	HSA:4319	HSA:5947	HSA:2203	HSA:2944	HSA:5159	HSA:1738	HSA:917	HSA:3938	HSA:716	HSA:5422	HSA:240	HSA:4048	HSA:720	HSA:721	HSA:6288	HSA:2230	HSA:2548	HSA:367	HSA:5914	HSA:369	HSA:596	HSA:4257	HSA:1565	HSA:4137	HSA:7035	HSA:251	HSA:3815	HSA:5949	HSA:2098	HSA:5915	HSA:7067	HSA:7068	HSA:2690	HSA:1404	HSA:3309	HSA:4133	HSA:6514	HSA:5162	HSA:1128	HSA:1140	HSA:613	HSA:5292	HSA:34	HSA:2260	HSA:7150	HSA:7153	HSA:7421	HSA:5091	HSA:1588	HSA:4522	HSA:8288	HSA:3482	HSA:931	HSA:4953	HSA:3035	HSA:2169	HSA:291	HSA:293	HSA:2153	HSA:3615	HSA:6017	HSA:1152	HSA:2209	HSA:2212	HSA:2205	HSA:1159 548596	HSA:6037	HSA:1636	HSA:6714	HSA:211	HSA:1535	HSA:6347	HSA:1080	HSA:1462	HSA:3676	HSA:5916	HSA:5033	HSA:634	HSA:210	HSA:2152	HSA:5553	HSA:6523	HSA:155	HSA:10797	HSA:3283	HSA:3292	HSA:2350	HSA:2224	HSA:6476	HSA:1813	HSA:4811	HSA:5320	HSA:653361	HSA:5315	HSA:7184	HSA:7299	HSA:3416	HSA:2815	HSA:3554	HSA:4318	HSA:3560	HSA:2554	HSA:1615	HSA:1610	HSA:673	HSA:2752	HSA:231	HSA:290	HSA:5880	HSA:3459	HSA:2683	HSA:1386	HSA:3753	HSA:1438	HSA:1584	HSA:1728	HSA:7422	HSA:4881	HSA:960	HSA:4835	HSA:6403	HSA:35	HSA:1385	HSA:5406	HSA:5156	HSA:3737	HSA:1493	HSA:5447	HSA:1800	HSA:4255	HSA:5618	HSA:7253	HSA:5145	HSA:5126	HSA:6401	HSA:4879	HSA:1363	HSA:2805	HSA:3454	HSA:5578	HSA:2697	HSA:4883	HSA:6609	HSA:1504	HSA:1160	HSA:11016	HSA:3742	HSA:262	HSA:6898	HSA:7166	HSA:1141	HSA:1503	HSA:3486	HSA:2321	HSA:5770	HSA:151	HSA:2877	HSA:6715	HSA:2560	HSA:2566	HSA:3557	HSA:5148	HSA:152	HSA:466	HSA:467	HSA:468	HSA:22926	HSA:3978	HSA:5066	HSA:1585	HSA:3067	HSA:2057	HSA:7412	HSA:2678	HSA:6548	HSA:5005	HSA:6256	HSA:26	HSA:4790	HSA:4688	HSA:6947	HSA:10993	HSA:945	HSA:1131	HSA:7133	HSA:4882	HSA:5689	HSA:4074	HSA:495	HSA:3683	HSA:1644	HSA:1555	HSA:1577	HSA:3614	HSA:919	HSA:2947	HSA:526	HSA:4128	HSA:2357	HSA:189	HSA:1268	HSA:4907	HSA:1812	HSA:6915	HSA:7416	HSA:2263	HSA:6261	HSA:6390	HSA:1815	HSA:1816	HSA:1312	HSA:3738	HSA:4594	HSA:2618	HSA:10606	HSA:43	HSA:2878	HSA:5167	HSA:2264	HSA:3739	HSA:3741	HSA:212	HSA:2232	HSA:2261	HSA:762	HSA:3973	HSA:8858	HSA:4317	HSA:1066	HSA:5742	HSA:7283	HSA:765	HSA:5479	HSA:6271	HSA:2731	HSA:7453	HSA:2741	HSA:2742	HSA:2653	HSA:3716	HSA:5791	HSA:1606	HSA:6843	HSA:1376	HSA:6240	HSA:2492	HSA:6530	HSA:2569	HSA:2875	HSA:4320	HSA:595	HSA:1910	HSA:6916	HSA:52	HSA:38	HSA:1017	HSA:3274	HSA:3577	HSA:2984	HSA:156	HSA:146	HSA:1909	HSA:6869	HSA:2149	HSA:6286	HSA:4792	HSA:1786	HSA:3284	HSA:3712	HSA:6275	HSA:6897	HSA:7407	HSA:3563	HSA:5444	HSA:4129	HSA:5595	HSA:1803	HSA:328	HSA:1633	HSA:790	HSA:811	HSA:5141	HSA:4134	HSA:821	HSA:5295	HSA:5696	HSA:5698	HSA:5693	HSA:2946	HSA:3352	HSA:3351	HSA:3356	HSA:1103	HSA:3358	HSA:2562	HSA:2570	HSA:5594	HSA:3354	HSA:6257	HSA:3290	HSA:943	HSA:6273	HSA:5775	HSA:5122	HSA:3612	HSA:135	HSA:136	HSA:1969	HSA:834	HSA:4846	HSA:4842	HSA:358	HSA:645	HSA:25824	HSA:513	HSA:51727	HSA:2207	HSA:10105	HSA:624	HSA:554	HSA:159	HSA:6529	HSA:1138	HSA:706	HSA:134	HSA:185	HSA:5021	HSA:5313	HSA:2952	HSA:6541	HSA:6751	HSA:6752	HSA:1143	HSA:3355	HSA:2798	HSA:799	HSA:6389	HSA:4144	HSA:6716	HSA:1373	HSA:6241	HSA:1043	HSA:6524	HSA:2558	HSA:6532	HSA:207	HSA:3561	HSA:471	HSA:2213	HSA:9103	HSA:886	HSA:887	HSA:1136	HSA:5831	HSA:6546	HSA:6753	HSA:3242	HSA:1439	HSA:1491	HSA:2180	HSA:1003	HSA:2977	HSA:4363	HSA:941	HSA:6383	HSA:6470	HSA:6472	HSA:2556	HSA:3363	HSA:1269	HSA:5731	HSA:763	HSA:767	HSA:4843	HSA:5269	HSA:6755	HSA:148	HSA:5743	HSA:3269	HSA:147	HSA:4988	HSA:5734	HSA:1814	HSA:6323	HSA:6329	HSA:875	HSA:6646	HSA:157	HSA:2745	HSA:196	HSA:5158	HSA:2324	HSA:3791	HSA:6567	HSA:5605	HSA:1139	HSA:2322	HSA:91	HSA:2879	HSA:94	HSA:6337	HSA:5468	HSA:552	HSA:2677	HSA:3460	HSA:523	HSA:6122	HSA:2897	HSA:4321	HSA:4352	HSA:4837	HSA:5699	HSA:4985	HSA:4986	HSA:846	HSA:5029	HSA:2617	HSA:3376	HSA:2352	HSA:2915	HSA:3357	HSA:5584	HSA:942	HSA:2890	HSA:2891	HSA:2892	HSA:8644	HSA:5290	HSA:5291	HSA:2475	HSA:3034	HSA:836	HSA:27	HSA:2444	HSA:4524	HSA:6505	HSA:6509	HSA:5737	HSA:5733	HSA:5732	HSA:5739	HSA:1384	HSA:766	HSA:2740	HSA:1137	HSA:443	HSA:4322	HSA:9619	HSA:5480	HSA:7417	HSA:36	HSA:3359	HSA:2949	HSA:438	HSA:5321	HSA:2555	HSA:2561	HSA:2642	HSA:6344	HSA:220	HSA:3361	HSA:553	HSA:7498	HSA:6535	HSA:4543	HSA:3758	HSA:3763	HSA:6387	HSA:6536	HSA:2743	HSA:2557	HSA:6258	HSA:2729	HSA:2730	HSA:3762	HSA:3746	HSA:3760	HSA:3455	HSA:2937	HSA:9791	HSA:275	HSA:4856	HSA:8843	HSA:819	HSA:4887	HSA:5746	HSA:3998	HSA:4544	HSA:2194	HSA:5130	HSA:16	HSA:833	HSA:6301	HSA:1608	HSA:5690	HSA:5228	HSA:7423	HSA:3094	HSA:5918	HSA:2932	HSA:6783	HSA:22978	HSA:3980	HSA:186	HSA:3176	HSA:4323	HSA:3362	HSA:1374	HSA:2628	HSA:10988	HSA:3141	HSA:5146	HSA:6338	HSA:6340	HSA:6339	HSA:4324	HSA:4325	HSA:7172	HSA:5973	HSA:7915	HSA:1234	HSA:6777	HSA:3784	HSA:1181	HSA:1187	HSA:6197	HSA:190	HSA:6718	HSA:5226	HSA:3718	HSA:6542	HSA:6611	HSA:1646	HSA:8802	HSA:3984	HSA:6566	HSA:6570	HSA:784	HSA:781	HSA:4946	HSA:8565	HSA:5571	HSA:5563	HSA:586	HSA:486	HSA:5136	HSA:4669	HSA:6558	HSA:6559	HSA:4547	HSA:132	HSA:2671	HSA:5019	HSA:5427	HSA:9132	HSA:150094	HSA:54331	HSA:257202	HSA:3558	HSA:6616	HSA:7852	HSA:6750	HSA:4069	HSA:801 805 808	HSA:2104	HSA:5516	HSA:388	HSA:5478	HSA:2280	HSA:2885	HSA:5879	HSA:6844	HSA:7134	HSA:5515	HSA:7277	HSA:10383	HSA:3043	HSA:3039 3040	HSA:2564	HSA:41	HSA:1742	HSA:6733	HSA:9446	HSA:3766	HSA:5591	HSA:384	HSA:4130	HSA:18	HSA:6283	HSA:11136	HSA:7130	HSA:3339	HSA:4036	HSA:27032	HSA:54205	HSA:4143	HSA:4791	HSA:774	HSA:5153	HSA:6332	HSA:2206	HSA:776	HSA:4158	HSA:6531	HSA:1723	HSA:5581	HSA:4967	HSA:782	HSA:2692	HSA:5604	HSA:7010	HSA:5351	HSA:4583	HSA:7155	HSA:2948	HSA:95	HSA:5467	HSA:5329	HSA:5745	HSA:2346	HSA:5588	HSA:2739	HSA:90	HSA:1645	HSA:1145	HSA:5590	HSA:2902	HSA:5580	HSA:1142	HSA:2356	HSA:6571	HSA:5471	HSA:786	HSA:1144	HSA:708	HSA:5142	HSA:6324	HSA:6519	HSA:5426	HSA:5465	HSA:10188	HSA:4035	HSA:1429	HSA:783	HSA:780	HSA:5143	HSA:5144	HSA:107	HSA:3702	HSA:6833	HSA:3736	HSA:3778	HSA:444	HSA:3757	HSA:2903	HSA:1806	HSA:2898	HSA:31	HSA:4507	HSA:5562	HSA:9058	HSA:5708	HSA:2904	HSA:5729	HSA:472	HSA:5802	HSA:5140	HSA:5337	HSA:9360	HSA:10381	HSA:3065	HSA:818	HSA:8883	HSA:6557	HSA:3360	HSA:779	HSA:5753	HSA:775	HSA:5150	HSA:5149	HSA:3748	HSA:570	HSA:5137	HSA:9817	HSA:23649	HSA:2185	HSA:2841	HSA:2593	HSA:5139	HSA:3768	HSA:3026	HSA:6331	HSA:6713	HSA:3709	HSA:3710	HSA:3590	HSA:3708	HSA:3767	HSA:23193	HSA:3745	HSA:27232	HSA:2905	HSA:23395	HSA:3735	HSA:51	HSA:4689	HSA:5334	HSA:10682	HSA:23475	HSA:2066	HSA:6510	HSA:5600	HSA:1135	HSA:8973	HSA:3764	HSA:6335	HSA:3490	HSA:3744	HSA:2559	HSA:40	HSA:3779	HSA:9607	HSA:4915	HSA:5740	HSA:3091	HSA:269	HSA:8942	HSA:7357	HSA:8527	HSA:2940	HSA:3029	HSA:768	HSA:4921	HSA:1595	HSA:8639	HSA:4056	HSA:1036	HSA:7296	HSA:64175	HSA:9356	HSA:65263	HSA:57505	HSA:22927	HSA:55107	HSA:10249	HSA:79676	HSA:121642	HSA:54884	HSA:55157	HSA:353238	HSA:143903	HSA:387129	HSA:200909	HSA:7846	HSA:9900	HSA:80150	HSA:25973	HSA:10296	HSA:50484	HSA:221357	HSA:206358	HSA:79054	HSA:404037	HSA:9332	HSA:27345	HSA:56605	HSA:85007	HSA:166785	HSA:55214	HSA:10536	HSA:6330	HSA:79896	HSA:55799	HSA:154807	HSA:118856	HSA:122622	HSA:2565	HSA:377677	HSA:55239	HSA:145482	HSA:123096	HSA:127833	HSA:112724	HSA:7442	HSA:162514	HSA:124056	HSA:9052	HSA:79858	HSA:90411	HSA:51109	HSA:9376	HSA:162466	HSA:116443	HSA:84706	HSA:338442	HSA:80834	HSA:493869	HSA:2595	HSA:949	HSA:219970	HSA:55576	HSA:64849	HSA:170572	HSA:84889	HSA:122953	HSA:8503	HSA:2210	HSA:2100	HSA:6096	HSA:3066	HSA:5959	HSA:1244	HSA:2639	HSA:3780	HSA:9312	HSA:635	HSA:3140	HSA:55312	HSA:92292	HSA:116447	HSA:113451	HSA:94121	HSA:29920	HSA:123263	HSA:112849	HSA:326625	HSA:91703	HSA:79731	HSA:8801	HSA:112398	HSA:5535	HSA:145226	HSA:114814	HSA:3747	HSA:65061	HSA:221120	HSA:24145	HSA:9971	HSA:134864	HSA:3743	HSA:56922	HSA:259307	HSA:145864	HSA:2882	HSA:51185	HSA:1441	HSA:6326	HSA:3859	HSA:5707	HSA:4758	HSA:4327	HSA:6284	HSA:10991	HSA:6391	HSA:4548	HSA:3772	HSA:10280	HSA:4258	HSA:6608	HSA:6534	HSA:2567	HSA:79001	HSA:10901	HSA:81490	HSA:80222	HSA:56670	HSA:83884	HSA:81693	HSA:55869	HSA:55825	HSA:8284	HSA:64064	HSA:59272	HSA:64902	HSA:80704	HSA:50939	HSA:6561	HSA:6785	HSA:63826	HSA:54583	HSA:57053	HSA:6583	HSA:81551	HSA:53637	HSA:79148	HSA:64805	HSA:81033	HSA:23743	HSA:3781	HSA:57468	HSA:64066	HSA:59340	HSA:27010	HSA:81027	HSA:119391	HSA:140679	HSA:112399	HSA:79644	HSA:79587	HSA:79581	HSA:57665	HSA:64087	HSA:50940	HSA:27115	HSA:27094	HSA:64386	HSA:51305	HSA:55902	HSA:56655	HSA:56479	HSA:54106	HSA:51311	HSA:56547	HSA:54107	HSA:51022	HSA:90134	HSA:57105	HSA:56934	HSA:55867	HSA:3750	HSA:10056	HSA:55699	HSA:84532	HSA:55217	HSA:54498	HSA:23408	HSA:55627	HSA:54681	HSA:6328	HSA:9254	HSA:55512	HSA:55800	HSA:51284	HSA:50700	HSA:50632	HSA:30814	HSA:3751	HSA:8911	HSA:51268	HSA:51520	HSA:8803	HSA:4552	HSA:10013	HSA:2550	HSA:1468	HSA:284904	HSA:266629	HSA:23761	HSA:3782	HSA:53632	HSA:51422	HSA:55584	HSA:10352	HSA:29881	HSA:23428	HSA:9963	HSA:51706	HSA:9990	HSA:11280	HSA:51451	HSA:55577	HSA:10165	HSA:51175	HSA:51174	HSA:3752	HSA:51172	HSA:54677	HSA:27034	HSA:9734	HSA:29943	HSA:51702	HSA:23632	HSA:4326	HSA:23569	HSA:238	HSA:51686	HSA:11254	HSA:55879	HSA:10544	HSA:3770	HSA:6560	HSA:23657	HSA:6334	HSA:10019	HSA:10846	HSA:51601	HSA:9424	HSA:10800	HSA:10673	HSA:7419	HSA:2193	HSA:8884	HSA:11238	HSA:22809	HSA:11188	HSA:11240	HSA:10396	HSA:373156	HSA:10746	HSA:51067	HSA:9152	HSA:4759	HSA:5564	HSA:25974	HSA:10939	HSA:9468	HSA:11255	HSA:10893	HSA:11251	HSA:6768	HSA:6336	HSA:51380	HSA:10166	HSA:10723	HSA:10242	HSA:9054
Lepirudin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
